ProductCode,Name,Category,Brand,Type,FixedAssetType,CostingMethod,Length,Width,Height,Weight,CartonLength,CartonWidth,CartonHeight,CartonInnerQuantity,CartonQuantity,CartonVolume,WeightUnits,DimensionUnits,Barcode,MinimumBeforeReorder,ReorderQuantity,DefaultLocation,LastSuppliedBy,SupplierProductCode,SupplierProductName,SupplierFixedPrice,PriceTier1,PriceTier2,PriceTier3,PriceTier4,PriceTier5,PriceTier6,PriceTier7,PriceTier8,PriceTier9,PriceTier10,AssemblyBOM,AutoAssemble,AutoDisassemble,DropShip,DropShipSupplier,AverageCost,DefaultUnitOfMeasure,InventoryAccount,RevenueAccount,ExpenseAccount,COGSAccount,ProductAttributeSet,AdditionalAttribute1,AdditionalAttribute2,AdditionalAttribute3,AdditionalAttribute4,AdditionalAttribute5,AdditionalAttribute6,AdditionalAttribute7,AdditionalAttribute8,AdditionalAttribute9,AdditionalAttribute10,DiscountName,ProductFamilySKU,ProductFamilyName,ProductFamilyOption1Name,ProductFamilyOption1Value,ProductFamilyOption2Name,ProductFamilyOption2Value,ProductFamilyOption3Name,ProductFamilyOption3Value,CommaDelimitedTags,StockLocator,PurchaseTaxRule,SaleTaxRule,Status,Description,ShortDescription,Sellable,PickZones,AlwaysShowQuantity,WarrantySetupName,InternalNote,ProductionBOM,MakeToOrderBom,QuantityToProduce,IsAccountingDimensionEnabled,DimensionAttribute1,DimensionAttribute2,DimensionAttribute3,DimensionAttribute4,DimensionAttribute5,DimensionAttribute6,DimensionAttribute7,DimensionAttribute8,DimensionAttribute9,DimensionAttribute10,HSCode,CountryOfOrigin
"FEE-SAN-003","SERVICE FEE: HotBot monthly service fees","HotBot ","",Service,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,g,m,"",0.0000,0.0000,Plentify Office - Oude Molen,,"","",0.0000000,30.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,units,,202: Product Revenue,,,"","","","","","","","","","","","","","","","","","","","","Santam","","Standard Rate Purchases","Standard Rate Sales",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"Service fees","Service fees","HotBot ","",Service,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"",0.0000,0.0000,Plentify Office 215,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,units,,,,,"","","","","","","","","","","","","","","","","","","","","","","","Standard Rate Sales",DEPRECATED,"","",No,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"LAB-SHP-0001","Shipping label: Plentify_Carton QR code label for cartons with manufactured HotBots","Raw materials - HotBot","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,g,m,"",0.0000,0.0000,Plentify Office - Oude Molen,Fairstep,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,1.4200,units,631: Inventory (raw materials),,,,"Components","","","","","","","","","","","","","","","","","","","","production","","Standard Rate Purchases","",ACTIVE,"","",No,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"RAD-SBINV-0004","SigEnergy-Plug to RJ12-m SB-Inverter","SolarBot","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,m,"",0.0000,0.0000,Plentify Office - Oude Molen,THD Africa,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Yes,No,No,No Drop Ship,,0.0000,units,630: Inventory,,,,"","","","","","","","","","","","","","","","","","","","","SB","","Standard Rate Purchases","Standard Rate Sales",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"CON-SMD-0003","SIM card holder","Raw materials - HotBot","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,m,"",0.0000,0.0000,Plentify Office - Oude Molen,Arrow Altech,"985-64-06S4L6","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,10.5319,units,631: Inventory (raw materials),,,,"Components","SIM_Card","","","","","","","SA0601254150-86-02","","","","","","","","","","","","v2.3.4","","Standard Rate Purchases","",ACTIVE,"SKU: 	CON-SMD-0003
Description: 	SIM card holder
Unit: 	units
Value: 	SIM_Card
Voltage Rating: 	
Tolerance: 	
Current Rating: 	
Forward Voltage: 	
DC Blocking Voltage: 	
Power Rating: 	
Footprint: 	SA0601254150-86-02_MINI_SIMCARD_HOLDER
Dielectric: 	
Impedance: 	
Lifetime @ Temperature: 	
Capacitor Rating: 	
Colour: 	
Construction: 	
Polarization: 	
Resistance: 	
Saturation Current: 	
Load Capacitance: 	
Manufacturer: 	
MPN: 	SA0601254150-86-02
Datasheet:","",No,,0.0000,,"{
    ""SKU"": ""CON-SMD-0003"",
    ""Description"": ""SIM card holder"",
    ""Unit"": ""units"",
    ""Value"": ""Components"",
    ""Voltage Rating"": ""SIM_Card"",
    ""Tolerance"": """",
    ""Current Rating"": """",
    ""Forward Voltage"": """",
    ""DC Blocking Voltage"": """",
    ""Power Rating"": """",
    ""Footprint"": """",
    ""Dielectric"": ""SA0601254150-86-02"",
    ""Impedance"": """",
    ""Lifetime @ Temperature"": """",
    ""Capacitor Rating"": ""Components"",
    ""Colour"": ""Stock"",
    ""Construction"": ""FIFO"",
    ""Polarization"": ""No"",
    ""Resistance"": ""No"",
    ""Saturation Current"": ""No"",
    ""Load Capacitance"": ""No Drop Ship"",
    ""Manufacturer"": ""ACTIVE"",
    ""MPN"": ""No"",
    ""Datasheet"": """"
}",No,No,1.0000000000,"False","","","","","","","","","","","",""
"RF-GSM-0001","SIMCOM 800C modem","Raw materials - HotBot","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,m,"",0.0000,0.0000,Plentify Office - Oude Molen,iCorp Technologies,"SIM800C24M","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,77.5500,units,631: Inventory (raw materials),,,,"Components","SIM800C","","","","","","","SIM800C","","","","","","","","","","","","v2.3.4","","Standard Rate Purchases","",ACTIVE,"SKU: 	RF-GSM-0001
Description: 	SIMCOM 800C modem
Unit: 	units
Value: 	SIM800C
Voltage Rating: 	
Tolerance: 	
Current Rating: 	
Forward Voltage: 	
DC Blocking Voltage: 	
Power Rating: 	
Footprint: 	SIMCom_SIM800C
Dielectric: 	
Impedance: 	
Lifetime @ Temperature: 	
Capacitor Rating: 	
Colour: 	
Construction: 	
Polarization: 	
Resistance: 	
Saturation Current: 	
Load Capacitance: 	
Manufacturer: 	SIMCOM
MPN: 	SIM800C
Datasheet: 	http://simcom.ee/documents/SIM800C/SIM800C_Hardware_Design_V1.05.pdf","",No,,0.0000,,"{
    ""SKU"": ""RF-GSM-0001"",
    ""Description"": ""SIMCOM 800C modem"",
    ""Unit"": ""units"",
    ""Value"": ""Components"",
    ""Voltage Rating"": ""SIM800C"",
    ""Tolerance"": """",
    ""Current Rating"": """",
    ""Forward Voltage"": """",
    ""DC Blocking Voltage"": """",
    ""Power Rating"": """",
    ""Footprint"": """",
    ""Dielectric"": ""SIM800C"",
    ""Impedance"": """",
    ""Lifetime @ Temperature"": """",
    ""Capacitor Rating"": ""Components"",
    ""Colour"": ""Stock"",
    ""Construction"": ""FIFO"",
    ""Polarization"": ""No"",
    ""Resistance"": ""No"",
    ""Saturation Current"": ""No"",
    ""Load Capacitance"": ""No Drop Ship"",
    ""Manufacturer"": ""ACTIVE"",
    ""MPN"": ""No"",
    ""Datasheet"": """"
}",No,No,1.0000000000,"False","","","","","","","","","","","",""
"SIM-MIC-0007","SimControl / Flickswitch BICS SIM","Raw materials - HotBot","Stock",Stock,,FIFO,20.0000,30.0000,40.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,m,"",0.0000,0.0000,Plentify Office - Oude Molen,Flickswitch,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,units,631: Inventory (raw materials),,,,"Components","","","","","","","","MPN","MPN","","","","","","","","","","","OTS Dongle","","Standard Rate Purchases","",ACTIVE,"","",No,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"SIM-MIC-0006","SimControl / Flickswitch MTN SIM","Raw materials - HotBot","Stock",Stock,,FIFO,20.0000,30.0000,40.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,m,"",0.0000,0.0000,Plentify Office - Oude Molen,Flickswitch,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,units,631: Inventory (raw materials),,,,"Components","","","","","","","","MPN","MPN","","","","","","","","","","","OTS Dongle","","Standard Rate Purchases","",ACTIVE,"","",No,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"SIM-MIC-0002","SimControl / Flickswitch Vodacom SIM","Raw materials - HotBot","Stock",Stock,,FIFO,20.0000,30.0000,40.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,m,"",0.0000,0.0000,Plentify Office - Oude Molen,Flickswitch,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,15.9663,units,631: Inventory (raw materials),,,,"Components","","","","","","","","MPN","MPN","","","","","","","","","","","OTS Dongle","","Standard Rate Purchases","",ACTIVE,"","",No,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"IC-TMR-0002","Single LinCMOS Timer, 555 compatible, SOIC-8","Raw materials - HotBot","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,g,m,"",0.0000,0.0000,Plentify Office - Oude Molen,iCorp Technologies,"TLC555IDR","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,3.8000,units,631: Inventory (raw materials),,,,"","","","","","","","","","","","","","","","","","","","","","","Standard Rate Purchases","",ACTIVE,"","",No,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"MEC-BOX-0004","Single Wall Sensor Boxes - 595x265x350","Raw materials - sensors","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,m,"",0.0000,0.0000,Plentify Office - Oude Molen,GA7 Concepts,"595x265x350","",0.0000000,30.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,29.8000,units,631: Inventory (raw materials),,,,"Components","","","","","","","","","","","","","","","","","","","","new","","Standard Rate Purchases","",ACTIVE,"","",No,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"IC-PWR-0001","Single-Phase High-Performance Wide-Span Energy Metering IC","Raw materials - HotBot","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,m,"",0.0000,0.0000,Plentify Office - Oude Molen,Nuvision Electronics (Pty) Ltd,"ATM90E26-YU-R","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,29.6330,units,631: Inventory (raw materials),,,,"Components","M90E26","","","","","","","ATM90E26-YU-R","","","","","","","","","","","","v2.3.4","","Standard Rate Purchases","",ACTIVE,"SKU: 	IC-PWR-0001
Description: 	Single-Phase High-Performance Wide-Span Energy Metering IC
Unit: 	units
Value: 	M90E26
Voltage Rating: 	
Tolerance: 	
Current Rating: 	
Forward Voltage: 	
DC Blocking Voltage: 	
Power Rating: 	
Footprint: 	SSOP-28_W5.30mm
Dielectric: 	
Impedance: 	
Lifetime @ Temperature: 	
Capacitor Rating: 	
Colour: 	
Construction: 	
Polarization: 	
Resistance: 	
Saturation Current: 	
Load Capacitance: 	
Manufacturer: 	Microchip Technology
MPN: 	ATM90E26-YU-R
Datasheet: 	http://ww1.microchip.com/downloads/en/DeviceDoc/Atmel-46002-SE-M90E26-Datasheet.pdf","",No,,0.0000,,"{
    ""SKU"": ""IC-PWR-0001"",
    ""Description"": ""Single-Phase High-Performance Wide-Span Energy Metering IC"",
    ""Unit"": ""units"",
    ""Value"": ""Components"",
    ""Voltage Rating"": ""M90E26"",
    ""Tolerance"": """",
    ""Current Rating"": """",
    ""Forward Voltage"": """",
    ""DC Blocking Voltage"": """",
    ""Power Rating"": """",
    ""Footprint"": """",
    ""Dielectric"": ""ATM90E26-YU-R"",
    ""Impedance"": """",
    ""Lifetime @ Temperature"": """",
    ""Capacitor Rating"": ""Components"",
    ""Colour"": ""Stock"",
    ""Construction"": ""FIFO"",
    ""Polarization"": ""No"",
    ""Resistance"": ""No"",
    ""Saturation Current"": ""No"",
    ""Load Capacitance"": ""No Drop Ship"",
    ""Manufacturer"": ""ACTIVE"",
    ""MPN"": ""No"",
    ""Datasheet"": """"
}",No,No,1.0000000000,"False","","","","","","","","","","","",""
"FUS-THT-0002","Slow blow 2A 300v THT fuse","Raw materials - HotBot","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,g,m,"",0.0000,0.0000,Plentify Office - Oude Molen,iCorp Technologies,"VF396002","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,1.3225,units,631: Inventory (raw materials),,,,"Components","2A","","","2A","","","","0697H2000-05","Fuse_L8.35_W4_H7.7mm","https://belfuse.com/resources/datasheets/circuitprotection/ds-cp-0697h-series.pdf","","","","","","","","","","v3.x","","Standard Rate Purchases","",ACTIVE,"","",No,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"ANT-SMA-001-2.4G","SMA Antenna for 2.4GHz ~7-8 dBi","Raw materials - Solarbot","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,g,m,"",0.0000,0.0000,Plentify Office 215,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,units,631: Inventory (raw materials),,,,"","","","","","","","","","","","","","","","","","","","","SB","","Standard Rate Purchases","Standard Rate Sales",ACTIVE,"","",No,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"WIP-KIT-0002","SMALL base kit that is agnostic to the final kit type","HotBot ","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,g,m,"",0.0000,0.0000,Plentify Office - Oude Molen,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Yes,No,No,No Drop Ship,,179.7798,units,636: Inventory (HotBot),,,,"","","","","","","","","","","","","","","","","","","","","","","Standard Rate Purchases","",ACTIVE,"","It contains the base ingredients common to all kits",No,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"MEC-BOX-0016","Small brown paper pillow","Raw materials - kits","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,m,"",0.0000,0.0000,Plentify Office - Oude Molen,Fairstep,"235gsm","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,1.5000,units,631: Inventory (raw materials),,,310: Cost of Goods Sold,"Components","","","","","","","","","","","","","","","","","","","","SB","","Standard Rate Purchases","Standard Rate Sales",ACTIVE,"<p><a href=""https://drive.google.com/drive/folders/1X6VpLY-YxfolNLKTvKqane7gvbFavWRI?usp=drive_link""><strong><span data-rich-links=""{&quot;fple-t&quot;:&quot;MEC-BOX-0016&quot;,&quot;fple-u&quot;:&quot;https://drive.google.com/drive/folders/1X6VpLY-YxfolNLKTvKqane7gvbFavWRI?usp=drive_link&quot;,&quot;fple-mt&quot;:&quot;application/vnd.google-apps.folder&quot;,&quot;type&quot;:&quot;first-party-link&quot;}"">MEC-BOX-0016</span></strong></a></p>
<p><span style=""font-weight: 400;"">Small brown paper pillow</span></p>
<p>Size:</p>
<ul>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">112.5 x 81.6mm (Open)</span></li>
</ul>
<p>Paper:&nbsp;</p>
<ul>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Liner Board, 337gsm, Brown (not printed)</span></li>
</ul>
<p>Finishing:&nbsp;</p>
<ul>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Make die, die cut to shape &amp; creased</span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Makeup with Double sided tape and deliver flat, assembled</span></li>
</ul>
<p><span style=""font-weight: 400;"">Despatch:</span></p>
<ul>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Wrapped &amp; boxed and delivered to one address in Cape Town (within a 25km radius)</span></li>
</ul>","",No,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"WIP-PILLOW-02","Small Packed Hotbot Mounting Pillow","Raw materials - Solarbot","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,g,m,"",0.0000,0.0000,Plentify Office - Oude Molen,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Yes,No,No,No Drop Ship,,6.1444,units,,,,,"","","","","","","","","","","","","","","","","","","","","","","Standard Rate Purchases","",ACTIVE,"","",No,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"WIP-PILLOW-03","Small Packed Hotbot V3 Mounting Pillow","Raw materials - Solarbot","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,g,m,"",0.0000,0.0000,Plentify Office 215,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Yes,No,No,No Drop Ship,,2.4484,units,637: Inventory (Work in progress),,,,"","","","","","","","","","","","","","","","","","","","","","","","",ACTIVE,"","",No,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"WIP-PILLOW-04","Small Packed Wifi Gateway Dongle HB-V3 Mounting Pillow","Raw materials - Solarbot","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,g,m,"",0.0000,0.0000,Plentify Office 215,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Yes,No,No,No Drop Ship,,6.3583,units,637: Inventory (Work in progress),,,,"Components","","","","","","","","","","","","","","","","","","","","OTS Dongle","","Standard Rate Purchases","Standard Rate Sales",ACTIVE,"","",No,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"WIP-KIT-V2-02","SMALL V2 base kit that is agnostic to the final kit type","HotBot ","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,g,m,"",0.0000,0.0000,Plentify Office 215,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Yes,No,No,No Drop Ship,,209.2776,units,636: Inventory (HotBot),,,,"","","","","","","","","","","","","","","","","","","","","","","","",ACTIVE,"","It contains the base ingredients common to all kits",No,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"WIP-KIT-V3-02","SMALL V3 base kit that is agnostic to the final kit type","HotBot ","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,g,m,"",0.0000,0.0000,Plentify Office 215,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Yes,No,No,No Drop Ship,,163.0913,units,636: Inventory (HotBot),,,,"","","","","","","","","","","","","","","","","","","","","","","","",ACTIVE,"","It contains the base ingredients common to all kits",No,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"DIO-SMD-0017","SMBJ20A 20v Zener diode","Raw materials - HotBot","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,g,m,"",0.0000,0.0000,Plentify Office - Oude Molen,Arrow Altech,"SMBJ20A-13-F","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,1.2640,units,631: Inventory (raw materials),,,,"Components","SMBJ20A-13-F","","","","","","1W","SMBJ20A-13-F","D_SMA","https://www.diodes.com/assets/Datasheets/SMAJ5.0CA-SMAJ200CA.pdf","","","","","","","","","","v3.x","","Standard Rate Purchases","",ACTIVE,"","",No,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"RF-WFI-0006","SoC with Xtensa® Single­Core 32­bit LX7 Microprocessor Supporting IEEE 802.11b/g/n (2.4 GHz Wi­Fi)","Raw materials - HotBot","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,g,m,"",0.0000,0.0000,Plentify Office - Oude Molen,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,units,631: Inventory (raw materials),,,,"Components","ESP32-S2","","","","","","","ESP32-S2FH4","QFN-56-1EP_7x7mm_P0.4mm_EP4x4mm","https://www.espressif.com/sites/default/files/documentation/esp32-s2_datasheet_en.pdf","","","","","","","","","","v3.x","","Standard Rate Purchases","",ACTIVE,"","",No,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"FEE-PFY-008","SolarBot (hardware only - excl. installation)","SolarBot","",Service,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,g,m,"",0.0000,0.0000,Plentify Office - Oude Molen,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,units,310: Cost of Goods Sold,202: Product Revenue,310: Cost of Goods Sold,,"","","","","","","","","","","","","","","","","","","","","DTC, HardwareOnly","","Standard Rate Purchases","Standard Rate Sales",ACTIVE,"SolarBot (hardware only - excl. installation)","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"FLY-SB-003","Solarbot Activation Flyer","Raw materials - Solarbot","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,g,m,"",0.0000,0.0000,Plentify Office - Oude Molen,Fairstep,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,3.5800,units,631: Inventory (raw materials),,,,"","","","","","","","","","","","","","","","","","","","","SB","","Standard Rate Purchases","Standard Rate Sales",ACTIVE,"<p><span style=""font-weight: 400;"">FLY-SB-003:&nbsp; Solarbot Activation Flyer Printing Instructions</span></p>
<p><span style=""font-weight: 400;"">Collateral:</span></p>
<ul>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Figma</span></li>
<li style=""font-weight: 400;""><a href=""https://docs.google.com/document/d/1ex5oK_Og4YteyCwYJE_LFUz8T_kZOL3GE4wkWFQcCLU/edit""><span style=""font-weight: 400;"">PRD</span></a></li>
<li style=""font-weight: 400;""><a href=""https://drive.google.com/drive/folders/1Cyv3RsseH4pfUALd-Uw7zeVEE71kGeAd?usp=drive_link""><span style=""font-weight: 400;"" data-rich-links=""{&quot;fple-t&quot;:&quot;FLY-SB-003&quot;,&quot;fple-u&quot;:&quot;https://drive.google.com/drive/folders/1Cyv3RsseH4pfUALd-Uw7zeVEE71kGeAd?usp=drive_link&quot;,&quot;fple-mt&quot;:&quot;application/vnd.google-apps.folder&quot;,&quot;type&quot;:&quot;first-party-link&quot;}"">FLY-SB-003</span></a></li>
</ul>
<p><span style=""font-weight: 400;"">Size:&nbsp;</span></p>
<ul>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">120 x 100mm</span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Bleed: 5mm</span></li>
</ul>
<p><span style=""font-weight: 400;"">Paper &amp; Printing:</span></p>
<ul>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Printed four process colours both sides on Art (Matt), 200gsm, White, trim to size</span></li>
</ul>
<p>Finishing:</p>
<ul>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Matt film laminate both sides</span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Rounded corners</span></li>
</ul>","",No,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
